07:14.22 | EXIF time read image053.jpg
07:14.30 | Image load success image052.jpg
07:14.38 | Image load success image053.jpg
07:15.46 | Match count 54
07:15.46 | Speed calculated image052.jpg - image053.jpg - 9.1948
07:15.46 | Pair started image052.jpg - image054.jpg
07:15.46 | EXIF time read image052.jpg
07:15.47 | EXIF time read image054.jpg
07:15.47 | Pair skipped - Invalid dt
07:15.47 | Pair started image053.jpg - image054.jpg
07:15.47 | EXIF time read image053.jpg
07:15.47 | EXIF time read image054.jpg
07:15.56 | Image load success image053.jpg
07:15.64 | Image load success image054.jpg
07:16.72 | Match count 58
07:16.72 | Speed calculated image053.jpg - image054.jpg - 7.3459
07:16.72 | Pair started image053.jpg - image055.jpg
07:16.72 | EXIF time read image053.jpg
07:16.73 | EXIF time read image055.jpg
07:16.73 | Pair skipped - Invalid dt
07:16.73 | Pair started image054.jpg - image055.jpg
07:16.73 | EXIF time read image054.jpg
07:16.73 | EXIF time read image055.jpg
07:16.82 | Image load success image054.jpg
07:16.90 | Image load success image055.jpg
07:17.99 | Match count 98
07:17.99 | Speed calculated image054.jpg - image055.jpg - 7.1942
07:17.99 | Pair started image054.jpg - image056.jpg
07:17.99 | EXIF time read image054.jpg
07:17.99 | EXIF time read image056.jpg
07:17.99 | Pair skipped - Invalid dt
07:18.00 | Pair started image055.jpg - image056.jpg
07:18.00 | EXIF time read image055.jpg
07:18.00 | EXIF time read image056.jpg
07:18.09 | Image load success image055.jpg
07:18.17 | Image load success image056.jpg
07:19.26 | Match count 120
07:19.26 | Speed calculated image055.jpg - image056.jpg - 7.9860
07:19.26 | Pair started image055.jpg - image057.jpg
07:19.26 | EXIF time read image055.jpg
07:19.27 | EXIF time read image057.jpg
07:19.27 | Pair skipped - Invalid dt
07:19.27 | Pair started image056.jpg - image057.jpg
07:19.27 | EXIF time read image056.jpg
07:19.27 | EXIF time read image057.jpg
07:19.36 | Image load success image056.jpg
07:19.44 | Image load success image057.jpg
07:20.54 | Match count 190
07:20.54 | Speed calculated image056.jpg - image057.jpg - 9.9587
07:20.54 | Pair started image056.jpg - image058.jpg
07:20.54 | EXIF time read image056.jpg
07:20.55 | EXIF time read image058.jpg
07:20.55 | Pair skipped - Invalid dt
07:20.55 | Pair started image057.jpg - image058.jpg
07:20.55 | EXIF time read image057.jpg
07:20.56 | EXIF time read image058.jpg
07:20.64 | Image load success image057.jpg
07:20.73 | Image load success image058.jpg
07:21.83 | Match count 233
07:21.84 | Speed calculated image057.jpg - image058.jpg - 8.0287
07:21.84 | Pair started image057.jpg - image059.jpg
07:21.84 | EXIF time read image057.jpg
07:21.84 | EXIF time read image059.jpg
07:21.84 | Pair skipped - Invalid dt
07:21.84 | Pair started image058.jpg - image059.jpg
07:21.85 | EXIF time read image058.jpg
07:21.85 | EXIF time read image059.jpg
07:21.94 | Image load success image058.jpg
07:22.03 | Image load success image059.jpg
07:23.13 | Match count 285
07:23.13 | Speed calculated image058.jpg - image059.jpg - 7.7990
07:23.13 | Pair started image058.jpg - image060.jpg
07:23.14 | EXIF time read image058.jpg
07:23.14 | EXIF time read image060.jpg
07:23.14 | Pair skipped - Invalid dt
07:23.14 | Pair started image059.jpg - image060.jpg
07:23.15 | EXIF time read image059.jpg
07:23.15 | EXIF time read image060.jpg
07:23.24 | Image load success image059.jpg
07:23.33 | Image load success image060.jpg
07:24.44 | Match count 406
07:24.44 | Speed calculated image059.jpg - image060.jpg - 7.9547
07:24.44 | Pair started image059.jpg - image061.jpg
07:24.44 | EXIF time read image059.jpg
07:24.45 | EXIF time read image061.jpg
07:24.45 | Pair skipped - Invalid dt
07:24.45 | Pair started image060.jpg - image061.jpg
07:24.45 | EXIF time read image060.jpg
07:24.46 | EXIF time read image061.jpg
07:24.55 | Image load success image060.jpg
07:24.64 | Image load success image061.jpg
07:25.75 | Match count 345
07:25.75 | Speed calculated image060.jpg - image061.jpg - 9.5798
07:25.75 | Pair started image060.jpg - image062.jpg
07:25.76 | EXIF time read image060.jpg
07:25.76 | EXIF time read image062.jpg
07:25.76 | Pair skipped - Invalid dt
07:25.76 | Pair started image061.jpg - image062.jpg
07:25.77 | EXIF time read image061.jpg
07:25.77 | EXIF time read image062.jpg
07:25.86 | Image load success image061.jpg
07:25.95 | Image load success image062.jpg
07:27.08 | Match count 404
07:27.08 | Speed calculated image061.jpg - image062.jpg - 7.9371
07:27.08 | Pair started image061.jpg - image063.jpg
07:27.09 | EXIF time read image061.jpg
07:27.09 | EXIF time read image063.jpg
07:27.09 | Pair skipped - Invalid dt
07:27.09 | Pair started image062.jpg - image063.jpg
07:27.09 | EXIF time read image062.jpg
07:27.10 | EXIF time read image063.jpg
07:27.19 | Image load success image062.jpg
07:27.28 | Image load success image063.jpg
07:28.43 | Match count 536
07:28.44 | Speed calculated image062.jpg - image063.jpg - 8.0435
07:28.44 | Pair started image062.jpg - image064.jpg
07:28.44 | EXIF time read image062.jpg
07:28.44 | EXIF time read image064.jpg
07:28.44 | Pair skipped - Invalid dt
07:28.44 | Pair started image063.jpg - image064.jpg
07:28.45 | EXIF time read image063.jpg
07:28.45 | EXIF time read image064.jpg
07:28.54 | Image load success image063.jpg
07:28.64 | Image load success image064.jpg
07:29.80 | Match count 508
07:29.80 | Speed calculated image063.jpg - image064.jpg - 7.9295
07:29.80 | Pair started image063.jpg - image065.jpg
07:29.80 | EXIF time read image063.jpg
07:29.81 | EXIF time read image065.jpg
07:29.81 | Pair skipped - Invalid dt
07:29.81 | Pair started image064.jpg - image065.jpg
07:29.81 | EXIF time read image064.jpg
07:29.81 | EXIF time read image065.jpg
07:29.91 | Image load success image064.jpg
07:30.00 | Image load success image065.jpg
07:31.17 | Match count 577
07:31.17 | Speed calculated image064.jpg - image065.jpg - 9.6725
07:31.17 | Pair started image064.jpg - image066.jpg
07:31.17 | EXIF time read image064.jpg
07:31.18 | EXIF time read image066.jpg
07:31.18 | Pair skipped - Invalid dt
07:31.18 | Pair started image065.jpg - image066.jpg
07:31.18 | EXIF time read image065.jpg
07:31.19 | EXIF time read image066.jpg
07:31.29 | Image load success image065.jpg
07:31.39 | Image load success image066.jpg
07:32.56 | Match count 521
07:32.57 | Speed rejected - Invalid distance
07:32.57 | Pair started image065.jpg - image067.jpg
07:32.57 | EXIF time read image065.jpg
07:32.58 | EXIF time read image067.jpg
07:32.58 | Pair skipped - Invalid dt
07:32.58 | Pair started image066.jpg - image067.jpg
07:32.58 | EXIF time read image066.jpg
07:32.58 | EXIF time read image067.jpg
07:32.68 | Image load success image066.jpg
07:32.77 | Image load success image067.jpg
07:33.96 | Match count 660
07:33.97 | Speed calculated image066.jpg - image067.jpg - 7.5512
07:33.97 | Pair started image066.jpg - image068.jpg
07:33.97 | EXIF time read image066.jpg
07:33.97 | EXIF time read image068.jpg
07:33.98 | Pair skipped - Invalid dt
07:33.98 | Pair started image067.jpg - image068.jpg
07:33.98 | EXIF time read image067.jpg
07:33.98 | EXIF time read image068.jpg
07:34.08 | Image load success image067.jpg
07:34.17 | Image load success image068.jpg
07:35.37 | Match count 724
07:35.37 | Speed calculated image067.jpg - image068.jpg - 7.7366
07:35.37 | Pair started image067.jpg - image069.jpg
07:35.37 | EXIF time read image067.jpg
07:35.38 | EXIF time read image069.jpg
07:35.38 | Pair skipped - Invalid dt
07:35.38 | Pair started image068.jpg - image069.jpg
07:35.38 | EXIF time read image068.jpg
07:35.39 | EXIF time read image069.jpg
07:35.48 | Image load success image068.jpg
07:35.57 | Image load success image069.jpg
07:36.77 | Match count 711
07:36.77 | Speed calculated image068.jpg - image069.jpg - 7.6365
07:36.77 | Pair started image068.jpg - image070.jpg
07:36.78 | EXIF time read image068.jpg
07:36.78 | EXIF time read image070.jpg
07:36.78 | Pair skipped - Invalid dt
07:36.78 | Pair started image069.jpg - image070.jpg
07:36.79 | EXIF time read image069.jpg
07:36.79 | EXIF time read image070.jpg
07:36.88 | Image load success image069.jpg
07:36.98 | Image load success image070.jpg
07:38.17 | Match count 738
07:38.18 | Speed calculated image069.jpg - image070.jpg - 9.2804
07:38.18 | Pair started image069.jpg - image071.jpg
07:38.18 | EXIF time read image069.jpg
07:38.18 | EXIF time read image071.jpg
07:38.18 | Pair skipped - Invalid dt
07:38.18 | Pair started image070.jpg - image071.jpg
07:38.19 | EXIF time read image070.jpg
07:38.19 | EXIF time read image071.jpg
07:38.29 | Image load success image070.jpg
07:38.38 | Image load success image071.jpg
07:39.58 | Match count 717
07:39.58 | Speed calculated image070.jpg - image071.jpg - 7.2462
07:39.58 | Pair started image070.jpg - image072.jpg
07:39.58 | EXIF time read image070.jpg
07:39.59 | EXIF time read image072.jpg
07:39.59 | Pair skipped - Invalid dt
07:39.59 | Pair started image071.jpg - image072.jpg
07:39.59 | EXIF time read image071.jpg
07:39.60 | EXIF time read image072.jpg
07:39.69 | Image load success image071.jpg
07:39.78 | Image load success image072.jpg
07:40.98 | Match count 694
07:40.98 | Speed calculated image071.jpg - image072.jpg - 7.0081
07:40.98 | Pair started image071.jpg - image073.jpg
07:40.99 | EXIF time read image071.jpg
07:40.99 | EXIF time read image073.jpg
07:40.99 | Pair skipped - Invalid dt
07:40.99 | Pair started image072.jpg - image073.jpg
07:41.00 | EXIF time read image072.jpg
07:41.00 | EXIF time read image073.jpg
07:41.09 | Image load success image072.jpg
07:41.19 | Image load success image073.jpg
07:42.39 | Match count 690
07:42.40 | Speed calculated image072.jpg - image073.jpg - 6.8969
07:42.40 | Pair started image072.jpg - image074.jpg
07:42.40 | EXIF time read image072.jpg
07:42.40 | EXIF time read image074.jpg
07:42.40 | Pair skipped - Invalid dt
07:42.40 | Pair started image073.jpg - image074.jpg
07:42.41 | EXIF time read image073.jpg
07:42.41 | EXIF time read image074.jpg
07:42.50 | Image load success image073.jpg
07:42.60 | Image load success image074.jpg
07:43.80 | Match count 702
07:43.81 | Speed calculated image073.jpg - image074.jpg - 8.3031
07:43.81 | Pair started image073.jpg - image075.jpg
07:43.81 | EXIF time read image073.jpg
07:43.82 | EXIF time read image075.jpg
07:43.82 | Pair skipped - Invalid dt
07:43.82 | Pair started image074.jpg - image075.jpg
07:43.82 | EXIF time read image074.jpg
07:43.82 | EXIF time read image075.jpg
07:43.92 | Image load success image074.jpg
07:44.01 | Image load success image075.jpg
07:45.22 | Match count 727
07:45.23 | Speed calculated image074.jpg - image075.jpg - 6.4853
07:45.23 | Pair started image074.jpg - image076.jpg
07:45.23 | EXIF time read image074.jpg
07:45.24 | EXIF time read image076.jpg
07:45.24 | Pair skipped - Invalid dt
07:45.24 | Pair started image075.jpg - image076.jpg
07:45.24 | EXIF time read image075.jpg
07:45.24 | EXIF time read image076.jpg
07:45.34 | Image load success image075.jpg
07:45.43 | Image load success image076.jpg
07:46.66 | Match count 579
07:46.66 | Speed calculated image075.jpg - image076.jpg - 6.3183
07:46.67 | Outlier removal started
07:46.67 | Speed removed as outlier 9.975095591608353
07:46.67 | Speed removed as outlier 9.95866166578796
07:46.67 | Speed removed as outlier 9.57977174973973
07:46.67 | Speed removed as outlier 9.672485354295112
07:46.67 | Speeds remaining 58
07:46.67 | Final speed 7.4235
07:46.69 | Result file write success
07:46.69 | END
07:46.69 | Total runtime 466.69s
